"","Unnamed: 0","Unnamed: 0.1","tweetID","tweetText","tweetRetweetCt","tweetFavoriteCt","tweetSource","tweetCreated","userID","userScreen","userName","userCreateDt","clean text","text length","Sentiment Analysis","pos_count","neg_count"
"3855","3855","9657","1499300704212684802","@Mobily1100 انا اشتريت جهاز ايفون 8. تقريباً قبل ست او سبع سنوات. وقفل علي نسيت رقم ايكلود وايميل ورقم سري هل بالامكان الحصول على فاتورة الشراء","0.0","0.0","Twitter for iPhone","2022-03-03 08:28:38+00:00","1144826642.0","Sm22G","saleh G","2013-02-03 10:36:53+00:00","انا اشتريت جهاز ايفون تقريبا وقفل علي نسيت رقم ايكلود وايميل ورقم سري بالامكان الحصول فاتوره الشراء","99","neutral","0","0"
"3856","3856","9658","1499300462448852992","@Mobily1100 ربي يسعدك","0.0","0.0","Twitter for iPhone","2022-03-03 08:27:40+00:00","1144826642.0","Sm22G","saleh G","2013-02-03 10:36:53+00:00","ربي يسعدك","9","positive","0","0"
"3857","3857","9659","1499300338112864263","@m22_9_ نشكر تواصلك مع إدارة العناية بقطاع الاعمال, 

يرجى التواصل مع قطاع الافراد عن طريق @Mobily1100 او عن طريق الاتصال 1100ليتم خدمتك بشكل افضل.
دمتم بخير","0.0","0.0","Sprinklr Publishing","2022-03-03 08:27:10+00:00","380928893.0","MobilyBusiness","Mobily Business","2011-09-27 13:30:18+00:00","نشكر تواصلك اداره العنايه بقطاع الاعمال يرجي التواصل قطاع الافراد طريق طريق الاتصال 1100ليتم خدمتك افضل دمتم بخير","113","neutral","0","0"
"3858","3858","9661","1499295811095646215","@Mobily1100 ارسلنا لكم لكن نشوف النهايه","0.0","0.0","Twitter for iPhone","2022-03-03 08:09:11+00:00","1.304289233721594e+18","ase__9","الحربيـ","2020-09-11 05:23:00+00:00","ارسلنا نشوف النهايه","19","neutral","0","0"
"3859","3859","9662","1499291897474568192","RT @Ahmed_7755: @CITC_withU @CITC_SA @Mobily1100 يعطيكم العافيه وستتم متابعة الشكوى في حال تم حلها او لم يتم حلها","1.0","0.0","Twitter Web App","2022-03-03 07:53:38+00:00","1.2222205310276526e+18","waleeda79340627","Roja and LV","2020-01-28 18:11:22+00:00","يعطيكم العافيه وستتم متابعه الشكوي حال حلها يتم حلها","54","positive","0","1"
"3860","3860","9663","1499291185659133955","@Mobily1100 كيف تنتظرون وانا مرسل لكم !؟ وشارح لكم مشكلتي","0.0","0.0","Twitter for iPhone","2022-03-03 07:50:48+00:00","1.304289233721594e+18","ase__9","الحربيـ","2020-09-11 05:23:00+00:00","تنتظرون وانا مرسل وشارح مشكلتي","30","negative","0","0"
"3861","3861","9665","1499290377563611138","RT @eAolBGLRgqUGhzZ: @CITC_withU @CITC_SA @Mobily1100 جزاك الله خير","1.0","0.0","Twitter Web App","2022-03-03 07:47:36+00:00","1.2222205310276526e+18","waleeda79340627","Roja and LV","2020-01-28 18:11:22+00:00","جزاك الله خير","15","positive","0","0"
"3862","3862","9666","1499289943021170688","RT @lglg990: @CITC_withU @CITC_SA @stccare_ksa @Mobily1100 هذا مقطع يبين حالة شبكة موبايلي بمدينة الحليفة فيه 4G ولكن ضعيف النت والمكالمات…","1.0","0.0","Twitter Web App","2022-03-03 07:45:52+00:00","1.2222205310276526e+18","waleeda79340627","Roja and LV","2020-01-28 18:11:22+00:00","مقطع يبين حاله شبكه بمدينه الحليفه 4  ضعيف النت والمكالمات","60","negative","0","0"
"3863","3863","9667","1499289762892587009","@Mobily1100 @h8mikey هل تشمل اليوتيوب","0.0","0.0","Twitter for iPhone","2022-03-03 07:45:09+00:00","1.3629413284647608e+18","hanosh129","Hanosh129","2021-02-20 01:45:22+00:00","تشمل اليوتيوب","13","neutral","0","0"
"3864","3864","9668","1499289747038089217","RT @Allommda1: @CITC_SA @Mobily1100 شهرياً ادفع ٨٠٠ ريال وعلى امل تضبطون الشبكة وتدعمون الفايف جي ولكن لا حياة لمن تنادي  أجهزة وجوالات تدع…","2.0","0.0","Twitter Web App","2022-03-03 07:45:05+00:00","1.2222205310276526e+18","waleeda79340627","Roja and LV","2020-01-28 18:11:22+00:00","شهريا ادفع ٨٠٠ وعلي امل تضبطون الشبكه وتدعمون الفايف جي حياه لمن تنادي اجهزه وجوالات تدع","90","negative","0","1"
"3865","3865","9669","1499289102369308674","@_iill47 @Mobily1100 يمديك تحولها من نقاط موبايلي الى نقاط شكراً واقل شيء يكون 2000 نقطه عشان تقدر تحول","0.0","0.0","Twitter for iPhone","2022-03-03 07:42:32+00:00","331557584.0","J0B_18","جبران","2011-07-08 10:51:16+00:00","يمديك تحولها نقاط نقاط شكرا واقل شيء 200 نقطه عشان تقدر تحول","60","neutral","0","0"
"3866","3866","9670","1499288866989260801","RT @ANAS77720: @Mobily1100 حسن تفهم سبع سنين واكثر عشان تحلو مشكلة الشبكة والابراج في الاحياء العشوائية بكل مكان اذا عندهم ركبتوا وكان مهو…","1.0","0.0","Twitter Web App","2022-03-03 07:41:35+00:00","1.2222205310276526e+18","waleeda79340627","Roja and LV","2020-01-28 18:11:22+00:00","حسن تفهم سنين واكثر عشان تحلو مشكله الشبكه والابراج الاحياء العشوائيه بكل مكان عندهم ركبتوا مهو","97","neutral","0","0"
"3867","3867","9672","1499287550984343557","RT @AsMaRAsMaR2030: @CITC_withU @shehri0707 @Mobily1100 @AlHarbi33119188 أقولكم بدي حقي يا ريت تفهموا كويس بدي حقي","1.0","0.0","Twitter Web App","2022-03-03 07:36:22+00:00","1.2222205310276526e+18","waleeda79340627","Roja and LV","2020-01-28 18:11:22+00:00","اقولكم بدي حقي ريت تفهموا كويس بدي حقي","40","negative","1","0"
"3868","3868","9673","1499287533859049473","RT @AsMaRAsMaR2030: @CITC_withU @shehri0707 @Mobily1100 @AlHarbi33119188 شكرا على التواصل ما زلت أصر أن لي حق لم أحصل عليه","1.0","0.0","Twitter Web App","2022-03-03 07:36:18+00:00","1.2222205310276526e+18","waleeda79340627","Roja and LV","2020-01-28 18:11:22+00:00","شكرا التواصل زلت اصر حق احصل","30","negative","0","0"
"3869","3869","9674","1499287480062910465","RT @AsMaRAsMaR2030: @CITC_withU @shehri0707 @Mobily1100 @AlHarbi33119188 و الله ليا عندكم حق باخده يوم القيامة منكم و من موبايلي يا هيئة ال…","1.0","0.0","Twitter Web App","2022-03-03 07:36:05+00:00","1.2222205310276526e+18","waleeda79340627","Roja and LV","2020-01-28 18:11:22+00:00","الله ليا عندكم حق باخده القيامه منكم هيئه ال","46","negative","0","0"
"3870","3870","9675","1499287444260327425","RT @shehri0707: @Mobily1100 @CITC_withU @AlHarbi33119188 يا @CITC_withU يا @Mobily1100 
هل تعتبر سرعه الانترنت كذا لراوتر 5g ممتازه 
وانا س…","1.0","0.0","Twitter Web App","2022-03-03 07:35:56+00:00","1.2222205310276526e+18","waleeda79340627","Roja and LV","2020-01-28 18:11:22+00:00","تعتبر سرعه الانترنت لراوتر ممتازه وانا","40","positive","2","0"
"3871","3871","9676","1499286049339629570","RT @abo_amer94: @Mobily1100 باقتي واجد اكسترا هل هي مشمولة بالاتصال 9200 ؟؟","1.0","0.0","Twitter for iPhone","2022-03-03 07:30:24+00:00","561668173.0","abo_amer94","أبوعامر الجهمي","2012-04-24 02:42:00+00:00","باقتي واجد اكسترا مشموله بالاتصال 9200","40","neutral","0","0"
"3872","3872","9677","1499286034403799042","@Mobily1100 باقتي واجد اكسترا هل هي مشمولة بالاتصال 9200 ؟؟","1.0","0.0","Twitter for iPhone","2022-03-03 07:30:20+00:00","561668173.0","abo_amer94","أبوعامر الجهمي","2012-04-24 02:42:00+00:00","باقتي واجد اكسترا مشموله بالاتصال 9200","38","neutral","0","0"
"3873","3873","9678","1499284666246967296","@Mobily1100 دفعت لباقة 75 ومااشتغلت ! ايش الحل ؟؟","0.0","0.0","Twitter for iPhone","2022-03-03 07:24:54+00:00","2180552537.0","sHhH_35","🐺","2013-11-14 11:02:43+00:00","دفعت لباقه 75 ومااشتغلت ايش الحل","32","neutral","0","0"
"3874","3874","9679","1499283832767401989","@Mobily1100 
السلام عليكم 
1100 هذا الرقم ليس له فائدة ، لا يمكن الاستفسار عن طريقه . 
مشترك في باقة 150 و ما انتهى فترة الاشتراك والنت اصبح ضعيف. وتم سحب كامل الرصيد . ولا أعرف اين المشكلة .","0.0","0.0","Twitter for Android","2022-03-03 07:21:35+00:00","607475879.0","m_o990","ماجد","2012-06-13 19:19:41+00:00","1100 الرقم فائده الاستفسار طريقه مشترك باقه 150 انتهي فتره الاشتراك والنت اصبح ضعيف وتم سحب كامل الرصيد اعرف اين المشكله","120","negative","0","0"
"3875","3875","9680","1499283164073807873","@Mobily1100 احتاج رد سريع حالاً بالاً منكم ! لان مو معقوله ادق على خدمة العملاء تعطوني مليون خيار ولا أوصل لموظف خدمة العملاء ، لا جد ليه مليون اختيار عشان اوصل له وربي طفشت ماقدرت اكمل الان ارجو منكم تساعدوني هنا اسرع واوفر وقت وجهد لي !","0.0","0.0","Twitter for iPhone","2022-03-03 07:18:56+00:00","102808439.0","AbMaaha","مها البابطين","2010-01-07 22:24:28+00:00","احتاج رد سريع حالا بالا منكم لان مو معقوله ادق خدمه العملاء تعطوني خيار اوصل لموظف خدمه العملاء جد ليه اختيار عشان اوصل وربي طفشت ماقدرت اكمل ارجو منكم تساعدوني اسرع واوفر وقت وجهد","180","negative","1","1"
"3876","3876","9681","1499282954392162306","هذه الظاهرة بدت تزيد..
من مسجات ترسل الينا او اتصالات حتى اتصالات من خارج المملكة
السؤال ...هل هناك منظمة تبيع ارقام العملاء ..لاأنها صارت مزعجة.
@stccare_ksa 
@ZainKSA
@Mobily1100
@SNBCares 
@CITC_SA","0.0","0.0","Twitter for Android","2022-03-03 07:18:06+00:00","191658196.0","salemattas","سالم العطاس","2010-09-17 00:41:10+00:00","الظاهره بدت تزيد مسجات ترسل الينا اتصالات اتصالات خارج المملكه السؤال منظمه تبيع ارقام العملاء لاانها صارت مزعجه","112","negative","0","1"
"3877","3877","9682","1499281500348596225","@Mobily1100 موبايلي في الاخير ماحليتوا الموضوع وبعدين يعني؟
قفلي الجوال وشغليه بالله ذا حل يعني تتوقعون اني ماقفلته وشغلته مليون مره قبل ارسل!!!
شوفوا حل مو مكفي الشبكه من كم يوم ضعيفة حتى مو بس ضعيفة كم ساعة ماتشتغل تنفصل شريحتي وتكمل الناقص","0.0","0.0","Twitter for iPhone","2022-03-03 07:12:19+00:00","1.4709663804345016e+18","nwn2345","","2021-12-15 03:58:19+00:00","الاخير ماحليتوا الموضوع وبعدين يعني قفلي الجوال وشغليه بالله حل يعني تتوقعون اني ماقفلته وشغلته مره ارسل شوفوا حل مو مكفي الشبكه ضعيفه مو ضعيفه ساعه ماتشتغل تنفصل شريحتي وتكمل الناقص","182","negative","0","2"
"3878","3878","9683","1499279286947229700","@Mobily1100 شريحتي ضاعت كيف اطلع بدل فاقد؟","0.0","0.0","Twitter for iPhone","2022-03-03 07:03:31+00:00","1.3865335883263631e+18","faa0_f","F","2021-04-26 04:12:38+00:00","شريحتي ضاعت اطلع بدل فاقد","25","neutral","0","0"
"3879","3879","9685","1499276991924744192","@Mobily1100 ارسلته","0.0","0.0","Twitter for iPhone","2022-03-03 06:54:24+00:00","1.4709663804345016e+18","nwn2345","","2021-12-15 03:58:19+00:00","ارسلته","6","neutral","0","0"
"3880","3880","9687","1499275556663304192","RT @abo_amer94: @Mobily1100 السلام عليكم كم تكلفة الاتصال بالرقم اللي يبدأ 9200 باقة واجد اكسترا؟؟","1.0","0.0","Twitter for iPhone","2022-03-03 06:48:42+00:00","561668173.0","abo_amer94","أبوعامر الجهمي","2012-04-24 02:42:00+00:00","تكلفه الاتصال بالرقم اللي يبدا 9200 باقه واجد اكسترا","54","neutral","0","0"
"3881","3881","9688","1499275442406273025","@Mobily1100 السلام عليكم كم تكلفة الاتصال بالرقم اللي يبدأ 9200 باقة واجد اكسترا؟؟","1.0","0.0","Twitter for iPhone","2022-03-03 06:48:15+00:00","561668173.0","abo_amer94","أبوعامر الجهمي","2012-04-24 02:42:00+00:00","تكلفه الاتصال بالرقم اللي يبدا 9200 باقه واجد اكسترا","52","neutral","0","0"
"3882","3882","9689","1499275095944142853","@Mobily1100 
شريحتي من امس مفصولة!!؟
المشكلة مو بالجهاز جربت اكثر من شريحة وشغاله المشكلة من الشريحة اش الحل https://t.co/TNKGHEtXHi","0.0","0.0","Twitter for iPhone","2022-03-03 06:46:52+00:00","1.4709663804345016e+18","nwn2345","","2021-12-15 03:58:19+00:00","شريحتي مفصوله المشكله مو بالجهاز جربت شريحه وشغاله المشكله الشريحه اش الحل","74","negative","0","1"
"3883","3883","9690","1499264879215140871","@Mobily1100 ارسلت خاص مافيه فيده كبرتوها وخلقتو مشكله من لا مشكله","0.0","0.0","Twitter for iPhone","2022-03-03 06:06:16+00:00","1.304289233721594e+18","ase__9","الحربيـ","2020-09-11 05:23:00+00:00","ارسلت خاص مافيه فيده كبرتوها وخلقتو مشكله مشكله","47","negative","0","0"
"3884","3884","9691","1499264747044282369","@Mobily1100 نجران غير مصنفه ، فقط 3 مدن","0.0","0.0","Twitter for iPhone","2022-03-03 06:05:45+00:00","736140151.0","Alii__9","˛ Ali  {؛","2012-08-04 05:17:56+00:00","نجران مصنفه فقط مدن","19","neutral","0","0"
"3885","3885","9692","1499263176868864002","@Mobily1100 @ili8x__ وانا بعد عني نفس المشكله 🤣 كيف اعرف رقم شريحتي علمناً ان الشريحه ماهي معي وماعندي شريحه موبايلي","0.0","0.0","Twitter for iPhone","2022-03-03 05:59:30+00:00","1.304289233721594e+18","ase__9","الحربيـ","2020-09-11 05:23:00+00:00","وانا عني المشكله اعرف رقم شريحتي علمنا الشريحه ماهي معي وماعندي شريحه","69","neutral","0","0"
